x,y,z,surface_code
5843257.7,2082783.7,-15.0361652,Middle aquitard
5843257.7,2082783.7,-146.82616520000002,400ft aquifer
5843257.7,2082783.7,-217.30616519999998,Deep aquitard
5844227.2,2073516.5,121.1833751,180ft aquifer
5844227.2,2073516.5,-9.406624899999997,Middle aquitard
5844227.2,2073516.5,-39.01662490000001,400ft aquifer
5844227.2,2073516.5,-183.38662490000002,Deep aquitard
5844670.2,2073028.4,75.31154520000001,180ft aquifer
5844670.2,2073028.4,24.831545200000008,Middle aquitard
5829792.1,2069040.1,7.602697500000005,180ft aquifer
5829792.1,2069040.1,-46.84730250000001,Middle aquitard
5831890.0,2067150.4,-9.091186800000003,180ft aquifer
5857269.9,2069517.2,253.8132374,Salinas aquitard
5857269.9,2069517.2,113.50323739999999,180ft aquifer
5857269.9,2069517.2,50.47323739999999,Middle aquitard
5857269.9,2069517.2,9.253237399999989,400ft aquifer
5857269.9,2069517.2,-124.08676259999999,Deep aquitard
5864693.2,2060519.2,-29.8,180ft aquifer
5864693.2,2060519.2,-121.76,Middle aquitard
5864693.2,2060519.2,-180.79,400ft aquifer
5864693.2,2060519.2,-317.02,Deep aquitard
5862037.2,2059250.1,-65.02,400ft aquifer
5862037.2,2059250.1,-132.53,Deep aquitard
5860782.6,2057873.7,128.6140871,180ft aquifer
5860782.6,2057873.7,45.1240871,Middle aquitard
5860782.6,2057873.7,-181.6859129,Deep aquitard
5860782.6,2057873.7,-1233.8259129,Paso Robles
5847444.9,2053103.6,-165.7850375,400ft aquifer
5847444.9,2053103.6,-297.7250375,Deep aquitard
5866611.7,2060789.8,76.9712552,400ft aquifer
5866611.7,2060789.8,-34.2787448,Deep aquitard
5870272.5,2055332.2,110.31248430000001,Middle aquitard
5880348.7,2048627.2,168.1405984,180ft aquifer
5880348.7,2048627.2,111.9005984,Middle aquitard
5880348.7,2048627.2,80.20059839999999,400ft aquifer
5881695.7,2047130.9,171.214289,180ft aquifer
5881695.7,2047130.9,101.67428900000002,Middle aquitard
5881695.7,2047130.9,66.914289,400ft aquifer
5881695.7,2047130.9,-80.32571100000001,Deep aquitard
5882544.7,2029802.4,171.9038457,180ft aquifer
5882544.7,2029802.4,60.863845699999985,Middle aquitard
5882544.7,2029802.4,19.453845699999988,400ft aquifer
5885173.0,2028894.6,179.0116886,180ft aquifer
5885173.0,2028894.6,110.38168860000002,Middle aquitard
5885173.0,2028894.6,34.821688600000016,400ft aquifer
5880134.9,2026339.1,203.23530409999998,180ft aquifer
5880134.9,2026339.1,150.1953041,Middle aquitard
5880134.9,2026339.1,109.53530409999999,400ft aquifer
5885830.3,2026828.7,192.6044913,180ft aquifer
5885830.3,2026828.7,113.5644913,Middle aquitard
5885830.3,2026828.7,-24.995508699999988,400ft aquifer
5897448.3,2023479.2,171.3569642,180ft aquifer
5897448.3,2023479.2,108.1469642,Middle aquitard
5897448.3,2023479.2,53.35696419999999,400ft aquifer
5897448.3,2023479.2,2.7869642,Deep aquitard
5896735.9,2012211.9,218.25468190000004,180ft aquifer
5896735.9,2012211.9,109.03468190000001,400ft aquifer
5897568.4,2013787.3,212.1850551,180ft aquifer
5897568.4,2013787.3,161.6250551,Middle aquitard
5897568.4,2013787.3,85.4350551,400ft aquifer
5902880.1,2007836.8,190.0841565,400ft aquifer
5902880.1,2007836.8,92.69415650000002,Deep aquitard
5782432.2,2169449.0,91.24006510000001,Salinas aquitard
5782432.2,2169449.0,58.510065100000006,180ft aquifer
5782432.2,2169449.0,-4.969934899999998,Middle aquitard
5762873.1,2143210.3,-93.12837285,180ft aquifer
5762873.1,2143210.3,-143.76837285000002,Middle aquitard
5762873.1,2143210.3,-268.90837285000003,400ft aquifer
5762873.1,2143210.3,-433.96837285,Deep aquitard
5774363.5,2167011.4,-25.717351679999993,180ft aquifer
5774363.5,2167011.4,-122.57735167999999,Middle aquitard
5774363.5,2167011.4,-259.80735168,400ft aquifer
5780398.1,2139447.9,-85.48200551999999,180ft aquifer
5780398.1,2139447.9,-154.58200552,Middle aquitard
5780398.1,2139447.9,-255.93200552000002,400ft aquifer
5780398.1,2139447.9,-255.93200552000002,Salinas aquitard
5871228.8,2054196.5,130.30759030000002,180ft aquifer
5871228.8,2054196.5,-30.222409699999986,Middle aquitard
5871228.8,2054196.5,-53.742409699999996,400ft aquifer
5871228.8,2054196.5,-82.37240969999996,Deep aquitard
5871228.8,2054196.5,-318.9224097,Paso Robles
5865464.7,2035724.0,111.05836450000001,180ft aquifer
5865464.7,2035724.0,49.49836450000001,Middle aquitard
5892643.3,2025526.2,181.8487496,180ft aquifer
5892643.3,2025526.2,88.13874959999998,Middle aquitard
5814814.2,2094225.6,50.06523111,Salinas aquitard
5814814.2,2094225.6,-7.194768889999992,180ft aquifer
5821359.5,2083888.9,37.86274039999999,Salinas aquitard
5821359.5,2083888.9,-33.75725960000001,180ft aquifer
5821359.5,2083888.9,-123.74725959999999,Middle aquitard
5783517.5,2139798.6,-14.503764050000001,Salinas aquitard
5783517.5,2139798.6,-70.01376405,180ft aquifer
5783517.5,2139798.6,-154.99376404999998,Middle aquitard
5783517.5,2139798.6,-220.02376405,400ft aquifer
5783517.5,2139798.6,-356.14376404999996,Deep aquitard
5854466.6,2059736.7,142.7875451,180ft aquifer
5854466.6,2059736.7,65.6575451,Middle aquitard
5854466.6,2059736.7,38.437545099999994,400ft aquifer
5854466.6,2059736.7,-90.8824549,Deep aquitard
5775843.6,2157903.3,-164.85799394000003,180ft aquifer
5895642.9,2026932.4,178.9820057,180ft aquifer
5895642.9,2026932.4,-49.517994300000026,Middle aquitard
5895642.9,2026932.4,-311.86799429999996,400ft aquifer
5756763.4,2155547.7,-63.52384663000001,180ft aquifer
5756763.4,2155547.7,-203.52384662999998,Middle aquitard
5756763.4,2155547.7,-313.46384663,400ft aquifer
5756763.4,2155547.7,-489.09384663,Deep aquitard
5768799.0,2148773.8,-101.21513199999998,Salinas aquitard
5768799.0,2148773.8,-145.255132,180ft aquifer
5768799.0,2148773.8,-220.51513199999997,Middle aquitard
5768799.0,2148773.8,-286.695132,400ft aquifer
5768799.0,2148773.8,-308.925132,Deep aquitard
5782568.0,2159018.9,74.52474819999999,Salinas aquitard
5782568.0,2159018.9,-5.605251800000005,180ft aquifer
5782568.0,2159018.9,-418.1152518,400ft aquifer
5786623.3,2126881.1,-17.724339140000005,180ft aquifer
5785270.8,2126925.0,-14.734417299999997,Salinas aquitard
5785270.8,2126925.0,-28.164417300000004,180ft aquifer
5785270.8,2126925.0,-147.0344173,Middle aquitard
5794571.8,2126579.4,17.029498610000005,Salinas aquitard
5794571.8,2126579.4,-55.77050138999999,180ft aquifer
5794571.8,2126579.4,-200.65050139,Middle aquitard
5794571.8,2126579.4,-299.43050138999996,400ft aquifer
5794571.8,2126579.4,-410.52050139,Deep aquitard
5802479.6,2120911.4,-5.856363050000013,Salinas aquitard
5802479.6,2120911.4,-168.52636305,180ft aquifer
5802479.6,2120911.4,-288.93636305,Middle aquitard
5802479.6,2120911.4,-318.90636305000004,400ft aquifer
5802479.6,2120911.4,-465.21636305,Deep aquitard
5797229.0,2123806.1,-54.56615572,Salinas aquitard
5797229.0,2123806.1,-149.65615572000002,180ft aquifer
5797229.0,2123806.1,-191.92615572,Middle aquitard
5797229.0,2123806.1,-223.62615572000004,400ft aquifer
5797229.0,2123806.1,-399.48615572,Deep aquitard
5795840.4,2122480.0,-18.96924568,Salinas aquitard
5795840.4,2122480.0,-51.89924568000001,180ft aquifer
5795840.4,2122480.0,-197.10924568000001,Middle aquitard
5798500.4,2119658.1,-36.07189767999999,Salinas aquitard
5798500.4,2119658.1,-121.27189768,180ft aquifer
5798500.4,2119658.1,-211.77189768,Middle aquitard
5798500.4,2119658.1,-323.09189768,400ft aquifer
5798500.4,2119658.1,-395.09189768,Deep aquitard
5791848.4,2123968.3,40.76975828,Salinas aquitard
5785118.4,2122882.3,-139.99777661,180ft aquifer
5785118.4,2122882.3,-210.00777661,Middle aquitard
5785118.4,2122882.3,-280.02777661,400ft aquifer
5785118.4,2122882.3,-316.33777661,Deep aquitard
5785118.4,2122882.3,-424.93777661,Paso Robles
5787779.5,2121377.5,49.67448917,Salinas aquitard
5787779.5,2121377.5,-38.44551083,180ft aquifer
5787779.5,2121377.5,-210.23551083,Middle aquitard
5787779.5,2121377.5,-270.48551083,400ft aquifer
5787779.5,2121377.5,-323.42551083,Deep aquitard
5787779.5,2121377.5,-433.03551083,Paso Robles
5783714.1,2121656.2,-74.69848842,180ft aquifer
5783714.1,2121656.2,-208.82848841999999,Middle aquitard
5783714.1,2121656.2,-273.06848842,400ft aquifer
5783714.1,2121656.2,-342.97848841999996,Deep aquitard
5783714.1,2121656.2,-426.06848842,Paso Robles
5783664.7,2120361.3,-63.472726669999986,180ft aquifer
5783664.7,2120361.3,-210.55272667,Middle aquitard
5783664.7,2120361.3,-284.09272667000005,400ft aquifer
5783664.7,2120361.3,-376.70272666999995,Deep aquitard
5783664.7,2120361.3,-450.2327266699999,Paso Robles
5785019.3,2120281.4,-69.99223866,180ft aquifer
5785019.3,2120281.4,-204.56223866000002,Middle aquitard
5785019.3,2120281.4,-280.01223866,400ft aquifer
5785019.3,2120281.4,-321.88223866,Deep aquitard
5785019.3,2120281.4,-425.03223865999996,Paso Robles
5782445.0,2123020.1,18.081937779999997,Salinas aquitard
5782445.0,2123020.1,-104.98806221999999,180ft aquifer
5782445.0,2123020.1,-202.32806222000002,Middle aquitard
5782445.0,2123020.1,-275.00806222,400ft aquifer
5782445.0,2123020.1,-375.01806222000005,Deep aquitard
5782445.0,2123020.1,-455.00806222,Paso Robles
5781112.4,2121790.9,53.01824752,Salinas aquitard
5781112.4,2121790.9,-90.00175248,180ft aquifer
5781112.4,2121790.9,-220.02175247999998,Middle aquitard
5781112.4,2121790.9,-345.03175247999997,400ft aquifer
5778501.4,2120653.2,-40.26586575,Salinas aquitard
5778501.4,2120653.2,-72.02586575,180ft aquifer
5778501.4,2120653.2,-162.39586574999998,Middle aquitard
5777291.5,2124484.0,-21.168029960000005,180ft aquifer
5777291.5,2124484.0,-126.71802996,Middle aquitard
5777291.5,2124484.0,-233.70802995999998,400ft aquifer
5777291.5,2124484.0,-310.66802996,Deep aquitard
5777246.2,2123231.4,2.120115339999998,Salinas aquitard
5777246.2,2123231.4,-311.26988466,Deep aquitard
5777201.0,2121979.0,-23.406718599999998,Salinas aquitard
5777201.0,2121979.0,-66.6967186,180ft aquifer
5777201.0,2121979.0,-136.18671859999998,Middle aquitard
5777201.0,2121979.0,-175.40671859999998,400ft aquifer
5777201.0,2121979.0,-343.5267186,Deep aquitard
5784844.4,2114946.7,23.58462343,Salinas aquitard
5784844.4,2114946.7,-20.395376569999996,180ft aquifer
5784844.4,2114946.7,-163.00537657,Middle aquitard
5784844.4,2114946.7,-318.47537657,400ft aquifer
5784844.4,2114946.7,-374.09537657,Deep aquitard
5790218.9,2118539.9,12.441469859999998,Salinas aquitard
5788872.4,2117211.7,29.28049696,Salinas aquitard
5788872.4,2117211.7,-11.119503039999998,180ft aquifer
5788872.4,2117211.7,-200.73950304,Middle aquitard
5790193.1,2117180.5,48.13852097,Salinas aquitard
5790193.1,2117180.5,-62.02147903,180ft aquifer
5791513.5,2117148.0,51.846258459999994,Salinas aquitard
5791513.5,2117148.0,-62.193741540000005,180ft aquifer
5803577.6,2116810.6,-10.669049739999998,Salinas aquitard
5803577.6,2116810.6,-65.72904974,180ft aquifer
5803577.6,2116810.6,-111.96904974,Middle aquitard
5803577.6,2116810.6,-167.02904974,400ft aquifer
5800874.1,2114189.3,-35.98206108,180ft aquifer
5800874.1,2114189.3,-119.42206107999999,Middle aquitard
5800874.1,2114189.3,-232.15206108,400ft aquifer
5802162.2,2112815.7,-29.315287690000005,Salinas aquitard
5802162.2,2112815.7,-57.075287689999996,180ft aquifer
5802162.2,2112815.7,-159.41528769,Middle aquitard
5802162.2,2112815.7,-208.82528769000004,400ft aquifer
5798179.3,2112916.7,41.08307806,Salinas aquitard
5798179.3,2112916.7,-0.3869219400000006,180ft aquifer
5798179.3,2112916.7,-142.10692194,Middle aquitard
5798179.3,2112916.7,-359.15692193999996,400ft aquifer
5794081.3,2113021.7,16.436851490000002,Salinas aquitard
5794081.3,2113021.7,-109.90314851000001,180ft aquifer
5794081.3,2113021.7,-231.50314851000002,Middle aquitard
5798114.6,2110250.1,-16.21173336000001,180ft aquifer
5796750.1,2110286.7,-45.986972910000006,180ft aquifer
5788799.6,2113168.5,-105.88092204,180ft aquifer
5788799.6,2113168.5,-131.48092204,Middle aquitard
5788799.6,2113168.5,-344.80092204000005,400ft aquifer
5788799.6,2113168.5,-428.36092204000005,Deep aquitard
5788774.3,2111838.0,63.5547251,Salinas aquitard
5796688.2,2107660.1,105.94034450000001,Salinas aquitard
5796688.2,2107660.1,14.240344499999992,180ft aquifer
5796688.2,2107660.1,-39.27965549999999,Middle aquitard
5799363.4,2106319.9,10.678523330000004,180ft aquifer
5802010.3,2106241.0,29.26785828,Salinas aquitard
5802010.3,2106241.0,-4.192141719999995,180ft aquifer
5806208.5,2114051.2,-130.81466846,Salinas aquitard
5806208.5,2114051.2,-148.67466846,180ft aquifer
5811650.0,2113907.2,-75.92603901000001,Salinas aquitard
5811650.0,2113907.2,-151.02603901,180ft aquifer
5811650.0,2113907.2,-191.94603901000002,Middle aquitard
5811650.0,2113907.2,-243.14603901,400ft aquifer
5811650.0,2113907.2,-296.47603901,Deep aquitard
5811650.0,2113907.2,-471.40603901,Paso Robles
5897980.9,2015282.1,206.11414700000003,180ft aquifer
5897980.9,2015282.1,160.27414700000003,Middle aquitard
5897980.9,2015282.1,91.50414700000002,400ft aquifer
5772069.1,2126207.5,-12.308229499999996,Salinas aquitard
5772069.1,2126207.5,-74.3982295,180ft aquifer
5772069.1,2126207.5,-125.96822949999999,Middle aquitard
5772069.1,2126207.5,-393.2082295,400ft aquifer
5882902.8,2043230.7,118.901945,180ft aquifer
5882902.8,2043230.7,72.941945,Middle aquitard
5882902.8,2043230.7,43.461945000000014,400ft aquifer
5882902.8,2043230.7,-121.29805499999998,Deep aquitard
5836363.2,2070511.0,44.7742193,180ft aquifer
5836363.2,2070511.0,-38.5057807,Middle aquitard
5836363.2,2070511.0,-109.0357807,400ft aquifer
5836370.2,2070513.6,112.3469044,Salinas aquitard
5836370.2,2070513.6,38.38690439999999,180ft aquifer
5836370.2,2070513.6,-92.21309560000002,Middle aquitard
5826340.6,2074070.9,52.1312051,Salinas aquitard
5826340.6,2074070.9,-7.518794899999989,180ft aquifer
5826340.6,2074070.9,-124.79879489999999,Middle aquitard
5826340.6,2074070.9,-190.76879490000002,400ft aquifer
5826340.6,2074070.9,-281.93879489999995,Deep aquitard
5883521.3,2020925.0,222.9023967,180ft aquifer
5883521.3,2020925.0,194.6223967,Middle aquitard
5883521.3,2020925.0,185.7823967,400ft aquifer
5915760.1,1981893.0,277.6869027,400ft aquifer
5915760.1,1981893.0,255.35690269999998,Deep aquitard
5915760.1,1981893.0,167.88690269999998,Paso Robles
5768176.4,2165965.9,-58.267607670000004,Salinas aquitard
5768176.4,2165965.9,-177.68760767,180ft aquifer
5768176.4,2165965.9,-198.12760766999997,Middle aquitard
5768176.4,2165965.9,-365.65760767,400ft aquifer
5768176.4,2165965.9,-496.48760767000005,Deep aquitard
5765348.4,2167280.5,3.720067069999999,Salinas aquitard
5765348.4,2167280.5,-91.43993293000001,180ft aquifer
5765348.4,2167280.5,-214.56993293,Middle aquitard
5765348.4,2167280.5,-385.02993293,400ft aquifer
5871140.1,2051602.5,168.5353663,180ft aquifer
5871140.1,2051602.5,130.23536629999998,Middle aquitard
5871140.1,2051602.5,-169.4146337,400ft aquifer
5871140.1,2051602.5,-240.68463370000003,Deep aquitard
5810647.2,2118645.0,-45.18751866999999,Salinas aquitard
5810647.2,2118645.0,-61.857518670000005,180ft aquifer
5810647.2,2118645.0,-119.66751867,Middle aquitard
5810647.2,2118645.0,-167.41751867,400ft aquifer
5810647.2,2118645.0,-417.75751867,Deep aquitard
5808129.7,2131530.5,69.90897204999999,180ft aquifer
5808129.7,2131530.5,-15.331027950000006,Middle aquitard
5808129.7,2131530.5,-288.19102795000003,400ft aquifer
5808129.7,2131530.5,-438.91102795000006,Deep aquitard
5866150.6,2064976.7,281.4726748,180ft aquifer
5866150.6,2064976.7,247.4126748,Middle aquitard
5866150.6,2064976.7,169.0826748,400ft aquifer
5866150.6,2064976.7,47.61267480000001,Deep aquitard
5866150.6,2064976.7,-248.6573252,Paso Robles
5795414.8,2159854.0,99.99888669999999,180ft aquifer
5795414.8,2159854.0,-150.01111330000003,Middle aquitard
5795414.8,2159854.0,-195.0011133,400ft aquifer
5748224.5,2157688.3,22.762813320000006,Salinas aquitard
5748224.5,2157688.3,-29.797186679999996,180ft aquifer
5802766.7,2133049.4,23.303863370000002,180ft aquifer
5802766.7,2133049.4,-34.79613662999999,Middle aquitard
5802766.7,2133049.4,-135.04613662999998,400ft aquifer
5802766.7,2133049.4,-377.69613663,Deep aquitard
5753995.0,2146957.8,-79.46081862,Salinas aquitard
5753995.0,2146957.8,-107.97081861999999,180ft aquifer
5753995.0,2146957.8,-339.63081862,Middle aquitard
5753995.0,2146957.8,-414.39081862,400ft aquifer
5851437.7,2067921.2,144.6595643,180ft aquifer
5851437.7,2067921.2,34.49956429999999,Middle aquitard
5851437.7,2067921.2,-12.970435699999996,400ft aquifer
5851437.7,2067921.2,-519.2504357,Paso Robles
5746830.4,2170339.5,-40.62704673,Salinas aquitard
5754404.0,2160954.0,-111.14933972,Salinas aquitard
5754404.0,2160954.0,-195.19933971999998,180ft aquifer
5851545.7,2081425.6,183.53565199999997,Salinas aquitard
5851545.7,2081425.6,121.07565199999999,180ft aquifer
5755627.8,2159568.6,-26.729196620000003,Salinas aquitard
5755627.8,2159568.6,-104.51919662,180ft aquifer
5755627.8,2159568.6,-200.59919662,Middle aquitard
5759417.9,2155770.9,-121.14998043,Salinas aquitard
5759417.9,2155770.9,-167.96998043,180ft aquifer
5759417.9,2155770.9,-220.28998043,Middle aquitard
5756845.3,2158180.1,-132.69946042,180ft aquifer
5756845.3,2158180.1,-184.55946042,Middle aquitard
5751779.5,2156990.6,-22.52400981,Salinas aquitard
5751779.5,2156990.6,-116.55400981000001,180ft aquifer
5751916.1,2163685.6,-77.05709763,Salinas aquitard
5751916.1,2163685.6,-148.71709763,180ft aquifer
5905613.8,2003320.3,160.2555609,400ft aquifer
5905613.8,2003320.3,52.525560900000016,Deep aquitard
5821627.5,2097890.2,10.299451399999995,Salinas aquitard
5821627.5,2097890.2,-34.17054860000002,180ft aquifer
5821627.5,2097890.2,-68.67054860000002,Middle aquitard
5821627.5,2097890.2,-142.7205486,400ft aquifer
5821627.5,2097890.2,-221.81054860000003,Deep aquitard
5764643.7,2148922.1,-66.58109916000001,180ft aquifer
5764643.7,2148922.1,-376.37109915999997,400ft aquifer
5764643.7,2148922.1,-592.41109916,Deep aquitard
5784792.1,2132309.9,23.015201509999997,Shallow aquifer
5784792.1,2132309.9,-5.594798490000002,Salinas aquitard
5784792.1,2132309.9,-48.41479849000001,180ft aquifer
5784792.1,2132309.9,-179.88479848999998,Middle aquitard
5784792.1,2132309.9,-281.10479849,400ft aquifer
5784792.1,2132309.9,-556.15479849,Deep aquitard
5778828.5,2129865.1,-103.55617077999999,180ft aquifer
5778828.5,2129865.1,-191.78617078000002,Middle aquitard
5778828.5,2129865.1,-328.66617078,400ft aquifer
5778828.5,2129865.1,-440.00617078,Deep aquitard
5820343.4,2099029.0,114.0557298,Shallow aquifer
5820343.4,2099029.0,10.015729799999988,Salinas aquitard
5820343.4,2099029.0,-20.004270200000008,180ft aquifer
5820343.4,2099029.0,-64.9842702,Middle aquitard
5820343.4,2099029.0,-189.99427020000002,400ft aquifer
5820343.4,2099029.0,-250.0042702,Deep aquitard
5820343.4,2099029.0,-320.0242702,Paso Robles
5812452.8,2092977.4,81.37778349999999,Salinas aquitard
5812452.8,2092977.4,26.997783499999997,180ft aquifer
5812452.8,2092977.4,-131.76221650000002,Middle aquitard
5812452.8,2092977.4,-215.0422165,400ft aquifer
5772066.3,2130226.7,-39.98540388,180ft aquifer
5772066.3,2130226.7,-152.64540388,Middle aquitard
5772066.3,2130226.7,-208.29540387999998,400ft aquifer
5772066.3,2130226.7,-322.46540388,Deep aquitard
5851331.7,2060937.1,131.3296243,180ft aquifer
5851331.7,2060937.1,65.8896243,Middle aquitard
5851331.7,2060937.1,34.18962429999999,400ft aquifer
5851331.7,2060937.1,-41.470375700000005,Deep aquitard
5806839.3,2138389.0,54.7889813,Salinas aquitard
5882661.8,2033733.8,137.64536650000002,180ft aquifer
5882661.8,2033733.8,78.64536650000001,Middle aquitard
5882661.8,2033733.8,56.165366500000005,400ft aquifer
5882661.8,2033733.8,-89.9246335,Deep aquitard
5779166.4,2139132.6,-43.92539882,Salinas aquitard
5779166.4,2139132.6,-93.00539882,180ft aquifer
5779166.4,2139132.6,-151.80539882,Middle aquitard
5779166.4,2139132.6,-226.70539882000003,400ft aquifer
5804741.6,2121500.5,-29.00053145999999,Salinas aquitard
5804741.6,2121500.5,-97.08053146,180ft aquifer
5804741.6,2121500.5,-226.98053146,Middle aquitard
5804741.6,2121500.5,-301.39053146,400ft aquifer
5804741.6,2121500.5,-393.36053146,Deep aquitard
5807402.4,2125536.6,-113.54842085,180ft aquifer
5807402.4,2125536.6,-286.39842085000004,Middle aquitard
5807402.4,2125536.6,-400.87842085,400ft aquifer
5767815.0,2145093.8,-25.301383790000003,Salinas aquitard
5767815.0,2145093.8,-93.85138379,180ft aquifer
5767815.0,2145093.8,-204.54138379,400ft aquifer
5809426.7,2128800.8,76.32570817,180ft aquifer
5809426.7,2128800.8,-34.744291829999995,Middle aquitard
5809426.7,2128800.8,-200.03429183000003,400ft aquifer
5809426.7,2128800.8,-401.49429183,Deep aquitard
5775888.2,2157880.9,10.300167779999995,Salinas aquitard
5775888.2,2157880.9,-76.47983222,180ft aquifer
5775888.2,2157880.9,-146.57983222000001,Middle aquitard
5775888.2,2157880.9,-301.45983222,400ft aquifer
5775888.2,2157880.9,-399.85983222,Deep aquitard
5789458.8,2130885.0,-55.39249452999999,180ft aquifer
5789458.8,2130885.0,-158.01249453000003,Middle aquitard
5789458.8,2130885.0,-300.32249453000003,400ft aquifer
5789458.8,2130885.0,-435.59249453,Deep aquitard
5789458.8,2130885.0,-544.16249453,Paso Robles
5793845.9,2147823.4,10.236431920000001,Salinas aquitard
5793845.9,2147823.4,-61.85356808,180ft aquifer
5793845.9,2147823.4,-218.89356808000002,Middle aquitard
5825177.3,2076734.9,5.933850800000002,Salinas aquitard
5825177.3,2076734.9,-44.6761492,180ft aquifer
5825177.3,2076734.9,-186.1261492,Middle aquitard
5825177.3,2076734.9,-238.2361492,400ft aquifer
5825177.3,2076734.9,-398.2961492,Deep aquitard
5774940.2,2135286.9,-43.50967910999999,Shallow aquifer
5774940.2,2135286.9,-53.029679110000004,Salinas aquitard
5774940.2,2135286.9,-87.11967910999999,180ft aquifer
5774940.2,2135286.9,-180.42967911,Middle aquitard
5774940.2,2135286.9,-243.00967911,400ft aquifer
5774940.2,2135286.9,-417.75967911,Deep aquitard
5741271.2,2171106.7,-66.76419449,Salinas aquitard
5741271.2,2171106.7,-131.08419449,180ft aquifer
5741271.2,2171106.7,-286.18419449,Middle aquitard
5741271.2,2171106.7,-388.80419449,400ft aquifer
5741271.2,2171106.7,-635.07419449,Deep aquitard
5793975.2,2132565.1,-5.529828010000003,180ft aquifer
5793975.2,2132565.1,-94.81982801,Middle aquitard
5793975.2,2132565.1,-169.89982801000002,400ft aquifer
5793975.2,2132565.1,-297.72982801,Deep aquitard
5782203.2,2115074.5,-14.934382000000028,180ft aquifer
5782203.2,2115074.5,-183.32438199999996,Middle aquitard
5784507.4,2171373.7,35.282575349999995,Salinas aquitard
5771220.3,2174590.7,83.9251195,Salinas aquitard
5771220.3,2174590.7,-239.7148805,400ft aquifer
5771220.3,2174590.7,-365.17488050000003,Deep aquitard
5882203.3,2023755.4,205.1297367,180ft aquifer
5882203.3,2023755.4,169.7697367,Middle aquitard
5882203.3,2023755.4,143.2497367,400ft aquifer
5847829.3,2078987.7,18.66667000000001,180ft aquifer
5847829.3,2078987.7,-172.86333,Middle aquitard
5847829.3,2078987.7,-194.68332999999998,400ft aquifer
5847829.3,2078987.7,-231.05333,Deep aquitard
5847829.3,2078987.7,-478.34333000000004,Paso Robles
5746488.4,2159739.4,1.6984303000000018,Salinas aquitard
5746488.4,2159739.4,-37.6015697,180ft aquifer
5746488.4,2159739.4,-244.04156969999997,Middle aquitard
5746488.4,2159739.4,-276.35156969999997,400ft aquifer
5746488.4,2159739.4,-489.98156969999997,Deep aquitard
5834599.1,2089487.5,38.34050190000001,180ft aquifer
5834599.1,2089487.5,-49.689498099999994,Middle aquitard
5834599.1,2089487.5,-127.82949810000001,400ft aquifer
5834599.1,2089487.5,-233.4694981,Deep aquitard
5858141.1,2062098.1,145.730619,180ft aquifer
5858141.1,2062098.1,30.46061899999998,Middle aquitard
5858141.1,2062098.1,12.770618999999982,400ft aquifer
5858141.1,2062098.1,-90.83938100000003,Deep aquitard
5787528.7,2116150.8,-10.531813980000003,Salinas aquitard
5787528.7,2116150.8,-40.38181398,180ft aquifer
5787528.7,2116150.8,-238.49181398,Middle aquitard
5787528.7,2116150.8,-304.38181398,400ft aquifer
5787528.7,2116150.8,-412.60181398,Deep aquitard
5787528.7,2116150.8,-450.73181397999997,Paso Robles
5815678.0,2111133.2,-26.826540800000004,180ft aquifer
5815678.0,2111133.2,-48.5165408,Middle aquitard
5815678.0,2111133.2,-381.08654079999997,400ft aquifer
5815678.0,2111133.2,-437.9165408,Deep aquitard
5815678.0,2111133.2,-622.0765408,Paso Robles
5787657.9,2165221.8,104.46968379999998,Salinas aquitard
5848984.7,2078949.8,-0.7576884000000064,180ft aquifer
5848984.7,2078949.8,-92.73768840000002,Middle aquitard
5848984.7,2078949.8,-199.23768840000002,400ft aquifer
5848984.7,2078949.8,-363.82768840000006,Deep aquitard
5880895.3,2036935.9,140.46104150000002,180ft aquifer
5880895.3,2036935.9,56.1710415,Middle aquitard
5880895.3,2036935.9,19.3910415,400ft aquifer
5880895.3,2036935.9,-98.3589585,Deep aquitard
5768133.3,2170868.9,-31.22402084,Salinas aquitard
5768133.3,2170868.9,-153.84402084,180ft aquifer
5768133.3,2170868.9,-206.64402084,Middle aquitard
5768133.3,2170868.9,-302.79402084000003,400ft aquifer
5768133.3,2170868.9,-423.53402084000004,Deep aquitard
5775438.6,2147193.2,-6.135274590000002,Salinas aquitard
5775438.6,2147193.2,-82.68527459,180ft aquifer
5775438.6,2147193.2,-283.28527459000003,Middle aquitard
5775438.6,2147193.2,-388.46527459000004,Deep aquitard
5775438.6,2147193.2,-436.32527459,400ft aquifer
5770666.4,2155056.2,-27.788481610000005,Salinas aquitard
5770666.4,2155056.2,-59.538481610000005,180ft aquifer
5770666.4,2155056.2,-249.21848161000003,Middle aquitard
5770666.4,2155056.2,-420.44848161,400ft aquifer
5770666.4,2155056.2,-550.79848161,Deep aquitard
5800107.8,2131781.1,35.02475331,180ft aquifer
5800107.8,2131781.1,-33.32524669,Middle aquitard
5800107.8,2131781.1,-211.04524669,400ft aquifer
5800107.8,2131781.1,-485.59524669,Deep aquitard
5800107.8,2131781.1,-577.93524669,Paso Robles
5890783.0,2024589.2,196.53306030000002,180ft aquifer
5890783.0,2024589.2,153.18306030000002,Middle aquitard
5890783.0,2024589.2,128.43306030000002,400ft aquifer
5890783.0,2024589.2,-9.336939699999988,Deep aquitard
5890783.0,2024589.2,-337.89693969999996,Paso Robles
5775159.5,2140587.9,-10.188921449999995,Shallow aquifer
